Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,GMT Timezone,Longitude,Latitude
Starbucks,18491-189985,Alfonso Reyes,Licensed,"Alfonso Reyes 218 Colonia Hipodromo, Condesa, Delegacion Benito Juarez",Mexico City,DIF,MX,3920,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.41
Starbucks,8087-151205,Jurica,Licensed,"Av 5 de Febrero 9200 Col Fraccionamiento, Zona Industrial Benito Juarez",Mexico City,DIF,MX,76100,,GMT-06:00 America/Mexico_City,GMT-06:00,-100.43,20.65
Starbucks,3900-153724,Medica Sur Tlalpan,Licensed,"150, Col. Toriello",Mexico City,DIF,MX,14050,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.3
Starbucks,18885-196404,5 de Mayo,Licensed,"Av. 5 de mayo #19 Col. Centro, Delegacion Cuauhtemoc",Mexico City,DIF,MX,6000,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.14,19.43
Starbucks,2077-144665,Eugenia,Licensed,"Eugenia #1,062",Mexico City,DIF,MX,3100,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.39
Starbucks,13013-149989,Mexfund Pedregal,Licensed,"Periferico sur # 4132, Col. Jardines Del Pedregal",Mexico City,DIF,MX,19000,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.21,19.31
Starbucks,38109-87304,WTC,Licensed,"Insurgentes Sur #729, local b Col. Napoles, Del. Benito Juarez",Mexico City,DIF,MX,3810,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.39
Starbucks,38105-79342,Bosques Horizontes,Licensed,"Paseo de los Laureles #458 Col, Bosques de las Lomas",Mexico City,DIF,MX,5120,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.25,19.39
Starbucks,30844-100240,Plaza Delta,Licensed,"Av. Cuauhtemoc esq. Obrero Mundial, Col. Narvarte",Mexico City,DIF,MX,3000,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.15,19.4
Starbucks,31143-103466,Los Atrios Antara Polanco,Licensed,Ejercito Nacional #843,Mexico City,DIF,MX,11510,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.2,19.44
Starbucks,27807-248698,Plaza Central,Licensed,"Avenida Canal Río Churubusco No. 1635, Colonia Central de Abastos",Mexico City,DIF,MX,9410,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.1,19.38
Starbucks,7192-150924,Torre Mexicana,Licensed,"Xola 535 esquina Mier y Pesado, Col. Del Valle",Mexico City,DIF,MX,11560,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.4
Starbucks,26860-119552,Moliere 222,Licensed,"Moliere # 222 Col. Los Morales, Del. Miguel Hidalgo",Mexico City,DIF,MX,11540,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.2,19.43
Starbucks,31105-101583,Nuevo Leon,Licensed,Av. Nuevo Leon # 188,Mexico City,DIF,MX,6100,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.41
Starbucks,38118-93434,Corporativo Polanco,Licensed,"Jaime Balmes #8, Local 4, Colonia Los Morales Polanco,",Mexico City,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.21,19.44
Starbucks,31621-109367,Centro Comercial Santa Fe 2,Licensed,"Av. Vasco de Quiroga 3800, Local 155",Mexico City,DIF,MX,5109,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.28,19.36
Starbucks,38132-96707,Insurgentes La Joya,Licensed,"Insurgentes Sur No. 4184 p.b. loc 1, Col. La Joya",Mexico City,DIF,MX,14000,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.28
Starbucks,31349-106597,Horacio,Licensed,326 Horacio Plaza Cantera,Mexico City,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.19,19.43
Starbucks,32277-131206,MEX - Mexico City Airport T2 PA INT,Licensed,"Capitan Carlos Leon s/n Colonia Penon, de los Banos",Mexico City,DIF,MX,15620,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.08,19.42
Starbucks,18293-182304,Angeles Acoxpa,Licensed,"Av. Acoxpa No.430 Col. Ex Hacienda Coapa, Delegacion Tlalpan",Mexico City,DIF,MX,2430,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.14,19.3
Starbucks,13075-156045,Centro Medico ABC Santa Fe,Licensed,"Av Carlos Graef Fernandez #154 Local P.B, Col. Cuajimalpa",Mexico City,DIF,MX,5000,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.28,19.36
Starbucks,16375-170366,Plaza Luis Cabrera,Licensed,"Plaza Luis Cabrera # 5 Local 1, Col Roma",Mexico City,DIF,MX,6700,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.42
Starbucks,31696-111205,ITESM Mexico City Campus,Licensed,Carr. Lago de Guadalupe Km. 3.5 Col. Mar,Mexico City,DIF,MX,52926,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.23,19.59
Starbucks,17835-185524,Portal Churbusco,Licensed,"Av. Rio Churubusco No.583 Local B10, Col. Sector Popular",Mexico City,DIF,MX,9060,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.12,19.37
Starbucks,38139-97349,Plaza Inn,Licensed,"Av. Insurgentes Sur #1971, Col. Guadalupe Inn",Mexico City,DIF,MX,1020,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.19,19.35
Starbucks,38107-84663,Pedregal,Licensed,"Crater 709,  Col. Pedregal de San Angel",Mexico City,DIF,MX,1900,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.21,19.32
Starbucks,17350-181186,Uruguay,Licensed,"Republica de Urugual No. 56, Col. Centro, Delegacion Cuauhtemoc",Mexico City,DIF,MX,6000,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.14,19.43
Starbucks,30771-101280,MEX - Aeropuerto Int Dufry,Licensed,"Av. Capitan Carlos Leon s/n,",Mexico City,DIF,MX,15620,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.08,19.42
Starbucks,29337-245329,Patio Revolucion,Licensed,"Av Revolucion No. 1817, Colonia San Angel, Del. Alvaro Obregon",Mexico City,DIF,MX,1000,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.19,19.34
Starbucks,3097-139076,Galerias Atizapan,Licensed,"Circuito Jimenez Cantu, Atizapan de, Zaragoza",Mexico City,DIF,MX,52977,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.27,19.55
Starbucks,31436-99448,Miguel Angel Quevedo 2,Licensed,Av. Miguel A. De Quevedo  # 624,Mexico City,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.34
Starbucks,38108-84662,Campos Eliseos,Licensed,"Galileo no. 8 local 3 esq. Campos Eliseo, Miguel Hidalgo",Mexico City,DIF,MX,11590,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.19,19.43
Starbucks,38122-84664,Santa Fe,Licensed,"Guillermo Gonzalez Camarena No. 2000, esq. Vasco de Quirogam Centro de Cd.",Mexico City,DIF,MX,1210,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.28,19.36
Starbucks,47285-257724,Salon Ejecutivo Mexicana T1,Licensed,"Aeropuerto Intenacional de la Cd. Mex, Aeropuerto Intenacional de la Cd. Mex",Mexico City,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.05,19.45
Starbucks,16638-173889,Torre Diamante,Licensed,"Av. Vasco de Quiroga No. 3900, Col. Santa Fe Cuajimalpa, Del Cuajimalpa",Mexico City,DIF,MX,5348,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.28,19.36
Starbucks,32205-123484,Jesus del Monte,Licensed,Fraccion 7 y 8 del Lote 20,Mexico City,DIF,MX,52772,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.3,19.38
Starbucks,31088-102451,Palmas,Licensed,Av. de Las Palmas 765,Mexico City,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.22,19.43
Starbucks,21493-212466,Patio Santa Fe,Licensed,"Prolongacion Paseo de la Reforma 400, Pena Blanca Santa Fe, Alvaro Obregon",Mexico City,DIF,MX,1210,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.26,19.38
Starbucks,17986-184008,Zentralia Churubusco,Licensed,"Avenida Rio Churubusco 1072, Colonia Nueva Rosita, Local No. 1, 2 y 3",Mexico City,DIF,MX,9420,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.1,19.38
Starbucks,31012-101547,MEX - Aeropuerto Nacional Sala B,Licensed,"Av. Capitan Carlos Leon s/n, Sala B, Loc",Mexico City,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.08,19.42
Starbucks,12792-155005,Reforma Rio Marne,Licensed,"Av. Passeo de La Reforma #195, Local 1, esq. Rio Marne",Mexico City,DIF,MX,6600,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.43
Starbucks,17971-182865,SPA,Licensed,"Av. Santa Fe No. 495 PB Local 2, Col. Cruz Manca",Mexico City,DIF,MX,5349,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.26,19.37
Starbucks,38129-96087,Plaza Santa Teresa,Licensed,"Adolfo Lopez Mateos 4020, Col. Jardines del Pedregal",Mexico City,DIF,MX,1900,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.21,19.31
Starbucks,18633-193344,Madero,Licensed,"Madero #42 Col. Centro, Centro Historico district",Mexico City,DIF,MX,6000,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.14,19.43
Starbucks,32189-108438,222 Reforma,Licensed,222 Avenue Reforma,Mexico City,DIF,MX,6600,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.43
Starbucks,18399-190304,SPA,Licensed,"Av. Vasco de Quiroga #3800, Local 1,000, Santa Fe, Deleg. Cuajimalpa",Mexico City,DIF,MX,5109,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.28,19.36
Starbucks,31548-108187,Obelisco,Licensed,247 Campo Eliseos,Mexico City,DIF,MX,11570,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.2,19.43
Starbucks,12997-149988,Carso Polanco I,Licensed,"Lago Zurich s/n esq. Cervantes Saaverda, Col Ampliacion Granada Delegacion Miguel",Mexico City,DIF,MX,11529,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.2,19.44
Starbucks,30816-100246,Altavista-Mexico,Licensed,Av. Altavista # 147 Local 1,Mexico City,DIF,MX,1060,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.2,19.35
Starbucks,7082-149985,Valle Dorado,Licensed,"3130 Col. Valle Dorado, Blvd. Manuel Avita Camacho, Tlanepantla",Mexico City,DIF,MX,54020,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.21,19.55
Starbucks,19478-198127,City Center Esmeralda,Licensed,"Via. Dr. Jimenez Cantu, Bosque Esmeralda, Atizapan de Zaragosa, Edo. Mex",Mexico City,DIF,MX,44279,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.14,19.28
Starbucks,32755-136945,Division del Norte,Licensed,Division del Norte Ave 2590,Mexico City,DIF,MX,4120,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.15,19.35
Starbucks,38134-96693,Pilares,Licensed,"Calle Pilares & Calle Pestalozzi, Coloni",Mexico City,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.38
Starbucks,30786-100221,MEX - Aeropuerto Cenca,Licensed,"Av. Capitan Carlos Leon s/n, Sala E, Loc",Mexico City,DIF,MX,15620,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.08,19.42
Starbucks,17909-182805,Plaza America,Licensed,"Benito Juarez No. 17 Local E, Colonia ExHacienda de Coapa",Mexico City,DIF,MX,4980,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.14,19.31
Starbucks,15130-157804,Ejercito Nacional,Licensed,"Av. Ejercito Nacional # 579 P.B. 01, Col. Granada",Mexico City,DIF,MX,11520,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.19,19.44
Starbucks,38124-94690,San Jeronimo,Licensed,"Av. Periferico Sur #, Centro Comercial San Jeronimo",Mexico City,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.21,19.33
Starbucks,38103-79344,Las Aguilas,Licensed,"Calz. De los Leones #145, Locales 19 y 20 Col. Las Aguilas",Mexico City,DIF,MX,1710,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.2,19.36
Starbucks,3095-135295,Amsterdam,Licensed,180 Sonora Avenue,Mexico City,DIF,MX,6170,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.41
Starbucks,31622-108284,Tecnoparque,Licensed,Avenide Eje 5 Norte 990,Mexico City,DIF,MX,2230,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.5
Starbucks,31546-107881,Irrigacion,Licensed,397 Avenue Miguel de Cervantes Saavedra,Mexico City,DIF,MX,11500,,GMT-06:00 America/Mexico_City,GMT-06:00,-98.96,19.22
Starbucks,16193-169208,Torre Siglum,Licensed,"Av. Insurgentes Sur No 1898 Local A, Col. Florida",Mexico City,DIF,MX,1030,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.19,19.35
Starbucks,38151-98039,MEX - Aeropuerto Sala Bravo,Licensed,"Av. Capitan Carlos Leon s/n, Sala B",Mexico City,DIF,MX,15620,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.08,19.44
Starbucks,32151-116505,Parque Tezontle 1,Licensed,1512 Avenue Canal de Tezontle,Mexico City,DIF,MX,9020,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.08,19.38
Starbucks,31393-103353,Parque Lindavista 2,Licensed,"Colectores 13 No. 280, Col. Magdalena de las Salinas",Mexico City,DIF,MX,6600,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.13,19.49
Starbucks,16463-171706,Hospital Angeles Metropolitano,Licensed,"Tlacotalpan No. 59, Col. Roma Sur",Mexico City,DIF,MX,6760,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.41
Starbucks,1889-105282,Torre Inverlat,Licensed,Manuel Avila Camacho 1,Mexico City,DIF,MX,1100,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.2,19.43
Starbucks,31391-103352,Parque Lindavista 1,Licensed,"Colectores 13 No. 280, Col. Magdalena de las Salinas",Mexico City,DIF,MX,6600,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.13,19.49
Starbucks,38131-95614,Tepepan,Licensed,"Periferico Sur No. 4991 local 1, Col. Tepepan",Mexico City,DIF,MX,14610,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.14,19.28
Starbucks,32704-119567,Izcalli Mega,Licensed,"Manzana C, # 24 B Av. 1 de Mayo, Col. Ce",Mexico City,DIF,MX,54740,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.21,19.65
Starbucks,32207-116504,222 Reforma 2,Licensed,"222 Avenue Reforma, Col. Juarez. C.P.",Mexico City,DIF,MX,6600,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.43
Starbucks,16604-173485,City Walk,Licensed,"Av. Santa Fe  482;  Col. Cruz Manca;, Del. Cuajimpala",Mexico City,DIF,MX,5300,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.27,19.36
Starbucks,38136-96879,Punta Norte,Licensed,Autopista Chamapa-Lecheria S/N,Mexico City,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.2,19.6
Starbucks,31256-102301,Echegaray,Licensed,Hacienda de Echegaray,Mexico City,DIF,MX,53120,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.23,19.49
Starbucks,17351-181185,El Rosario,Licensed,"Av. Del Rosario No. 1025, Col El Rosario",Mexico City,DIF,MX,2430,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.2,19.5
Starbucks,31795-106354,Miguel Angel Quevedo 3,Licensed,Av. Miguel Angel de Quevedo #287,Mexico City,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.35
Starbucks,30651-96717,Plaza Lilas,Licensed,"Bosque de Lilas #92, Local,Centro Comerc",Mexico City,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.25,19.39
Starbucks,18384-188964,Insurgentes WTC -,Licensed,"Montecito 38, Colonia Napoles District",Mexico City,DIF,MX,3810,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.39
Starbucks,17133-179228,Chapultepec Reforma,Licensed,"Seccion 1RA,  Bosque de Chapultepec, Acceso Gratuitas",Mexico City,DIF,MX,11850,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.42
Starbucks,38114-247765,Super Plaza - Miramontes,Licensed,"Av. Canal de Miramontes No. 2091, Col. Los Girasoles",Mexico City,DIF,MX,4920,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.12,19.31
Starbucks,16182-169204,Medica Sur II,Licensed,"Puente de Piedra No. 150, Col. Torielo Guerra",Mexico City,DIF,MX,14050,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.3
Starbucks,38152-99047,Insurgentes Relox,Licensed,"Av. Insurgentes Sur #2374., Col. Chimalistac",Mexico City,DIF,MX,4340,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.19,19.34
Starbucks,8164-151464,Americas Ecatepec,Licensed,"Av. Central esq. Av. 1 de Mayo, Col. Jardines de Morelos, Ecatepec",Mexico City,DIF,MX,55070,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.38,20.7
Starbucks,15125-157824,C.C. Perisur,Licensed,"Anillo Periferico No. 4690 Local 192, Ampliacion Pedregal de San Angel",Mexico City,DIF,MX,4500,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.19,19.3
Starbucks,22517-221626,Xola,Licensed,Xola No.1159 Col. Narvarte,Mexico City,DIF,MX,3020,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.4
Starbucks,21486-212465,One o One,Licensed,"Juan Salvador Agraz 61, Col. Santa Fe, Cuajimalpa",Mexico City,DIF,MX,5300,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.28,19.36
Starbucks,15442-161530,C.M Mixcoac,Licensed,"Revolucion 780, Col. Mixcoac",Mexico City,DIF,MX,3730,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.19,19.38
Starbucks,3950-146784,Gabriel Mancera,Licensed,"Av. Gabriel Mancera #1,357, Local 1",Mexico City,DIF,MX,53290,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.37
Starbucks,31141-104320,Metropoli Patriotismo,Licensed,Av. Patriotismo #229,Mexico City,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.4
Starbucks,31092-101631,Santa Fe IMAX,Licensed,Lateral Autopista Mexico-Toluca #1235,Mexico City,DIF,MX,54054,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.28,19.36
Starbucks,2145-139071,Samara I,Licensed,"Ave Santa Fe No 94 Col Zedec Santa Fe, Office Tower",Mexico City,DIF,MX,11560,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.26,19.37
Starbucks,16244-169211,Jardines del Pedregal,Licensed,"Av. San Jeronimo No. 240, Col. Jardines del Pedregal",Mexico City,DIF,MX,1900,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.2,19.34
Starbucks,30985-103242,Universidad Anahuac,Licensed,"Av. Lomas Anahuac, s/n., Lomas Anahuac,  Huixquilucan",Mexico City,DIF,MX,52786,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.27,19.4
Starbucks,17910-182804,SPA,Licensed,"Calzada Taxquena No. 1475, Colonia Campestre Churubusco",Mexico City,DIF,MX,4200,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.13,19.34
Starbucks,15668-164269,HSBC Corporate,Licensed,"Av Paseo de la Reforma 347 esq Rio Tiber, Colonia Juarez, Delegacion Cuauhtemoc",Mexico City,DIF,MX,6600,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.43
Starbucks,5068-146785,Felix Cuevas,Licensed,"Felix Cuevas #6, esq Insurgentes Sur",Mexico City,DIF,MX,3200,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.37
Starbucks,38123-93700,Alameda,Licensed,"Av. Juarez No. 76, Col. Centro",Mexico City,DIF,MX,6050,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.15,19.44
Starbucks,14875-156046,Coapa Chedraui,Licensed,"Calzada del Hueso # 670, Local 32-35, Col. Los Robles",Mexico City,DIF,MX,4780,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.12,19.3
Starbucks,32276-131205,MEX - Mexico City Airport T2 Lleg,Licensed,"Capitan Carlos Leon s/n Colonia Penon, de los Banos",Mexico City,DIF,MX,15620,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.08,19.42
Starbucks,38106-81520,Prado Norte,Licensed,"Prado Norte #324 Local 2 manzana 16, lote 15 Col. Lomas de Chapultepec",Mexico City,DIF,MX,11000,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.21,19.43
Starbucks,16367-170664,Bolsa Mexicana de Valores,Licensed,"Av. Paseo de La reforma # 255, Co. Cuauhtemoc",Mexico City,DIF,MX,6500,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.43
Starbucks,38140-97645,Centro Coyoacan,Licensed,"Av. Coyoacan #2000, Local 201-A, Colonia",Mexico City,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.36
Starbucks,7147-139074,Ampliacion Santa Fe III,Licensed,"Av. Vasco de Quiroga 3800 loc. 255, Col Antigua Mina di Totolapa",Mexico City,DIF,MX,1210,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.28,19.36
Starbucks,1345-136176,Cuidad Jardin,Licensed,Avenue Bordo de Xochiaca,Mexico City,DIF,MX,57310,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.02,19.42
Starbucks,15124-157805,San Jose Insurgentes,Licensed,Damas # 130 Col. San Jose Insurgentes,Mexico City,DIF,MX,3900,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.36
Starbucks,32275-131204,MEX - Mexico City Airport T2 PA NAC,Licensed,"Capitan Carlos Leon s/n Colonia Penon, de los Banos",Mexico City,DIF,MX,15620,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.08,19.42
Starbucks,16544-172784,Medica Sur Lomas,Licensed,Acueducto Rio Hondo # 20 Col. Virreyes,Mexico City,DIF,MX,11000,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.21,19.42
Starbucks,9134-91203,Parque Duraznos,Licensed,"Bosque de Duraznos, No. 39, Col Bosques de las Lomas, Miguel Hidalgo",Mexico City,DIF,MX,11700,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.24,19.4
Starbucks,23632-230826,Universidad 767,Licensed,"Av. Universidad No. 757 Col. Del Valle, Delegacion Benito Juarez",Mexico City,DIF,MX,3100,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.38
Starbucks,31740-113664,Fiesta Americana Reforma,Licensed,"80 Avenue Pase de la Reforma, P.B. Col. Juarez",Mexico City,DIF,MX,6600,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.15,19.43
Starbucks,38149-98017,Bellavista,Licensed,"Av. De las Fuentes #1-A,",Mexico City,DIF,MX,54054,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.25,19.52
Starbucks,9034-151829,Galerias Coapa (Dead),Licensed,"Calzada Del Hueso No. 519, Col Residensial Acoxpa. Local 189",Mexico City,DIF,MX,14390,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.12,19.3
Starbucks,32017-109624,Tlacoquermecatl,Licensed,191 Tlacoquermecatl Col. Del Valle,Mexico City,DIF,MX,3100,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.38
Starbucks,15379-160564,Durango,Licensed,"Durango # 205, Local 01 Col. Roma C.P",Mexico City,DIF,MX,6700,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.42
Starbucks,14972-156626,Reforma Varsovia,Licensed,"Av. Paseo de la Reforma # 374, Local 2",Mexico City,DIF,MX,6600,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.43
Starbucks,38113-92780,Insurgentes Juan Pablo,Licensed,"Insurgentes Sur #1743, Pb Col. Napoles, Del. Benito Juarez",Mexico City,DIF,MX,1020,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.36
Starbucks,29931-256008,Plaza Delta II,Licensed,"Av. Cuauhtemoc 462, Parque Delta",Mexico City,DIF,MX,3020,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.4
Starbucks,38116-91204,Santa Teresa,Licensed,"Camino a Santa Teresa #13, Col: Heroes de Padierna,",Mexico City,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.22,19.31
Starbucks,30843-102302,Gran Sur,Licensed,"Av. del Iman # 151, Local  98",Mexico City,DIF,MX,4739,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.31
Starbucks,30880-101742,Vista Hermosa,Licensed,"Av. Camino al Olivo No. 22, Col. Lomas de Vistahermosa",Mexico City,DIF,MX,5100,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.28,19.37
Starbucks,20486-206206,Pennsylvania,Licensed,"Pennsylvania #143 Col. Napoles, Delegacion Benito Juarez",Mexico City,DIF,MX,3810,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.39
Starbucks,38101-78563,Reforma Angel Sheraton,Licensed,"Av. Paseo de la Reforma no. 325, local 2, 3, 4 y 5 Col. Cuauhtemoc c.p.",Mexico City,DIF,MX,6500,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.43
Starbucks,16784-175825,Hospital Angeles Pedregal I,Licensed,"Camino a Santa Teresa 1055, Col Heroes de Padierna",Mexico City,DIF,MX,10700,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.22,19.31
Starbucks,24272-84666,Plaza Universidad,Licensed,Av Universidad 1000  Sta Cruz B juarez,Mexico City,DIF,MX,3310,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.15,19.37
Starbucks,15323-160025,Torres Lindavista,Licensed,"Av Othon de Mendizabal No 343, Loc Z-100-B",Mexico City,DIF,MX,7700,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.15,19.51
Starbucks,38156-99633,Tamaulipas,Licensed,"Av. Tamaulipas No. 55, loc. 101, Col. Condesa",Mexico City,DIF,MX,6140,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.17,19.41
Starbucks,31068-103407,Magnocentro,Licensed,"Blvrd. Magnocentro, Lote 2, Mz 1",Mexico City,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.27,19.41
Starbucks,2107-141448,Via Acoxpa,Licensed,"Calzada Acoxpa No. 438 Col. Prado Coapa, Deleg. Coyoacan",Mexico City,DIF,MX,14300,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.14,19.3
Starbucks,16297-150024,Samara II,Licensed,"Ave Santa Fe No. 94, Col Zedec Santa Fe",Mexico City,DIF,MX,11560,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.26,19.37
Starbucks,23814-233184,Tuxpan 53,Licensed,"Tuxpan #53 esquina Tehuantepec, Col. Roma",Mexico City,DIF,MX,6760,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.41
Starbucks,38150-98182,Santa Fe 2,Licensed,"Guillermo Gonzalez Camarena 1500, Loc 1, Centro de Cd. Santa Fe",Mexico City,DIF,MX,1210,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.26,19.37
